map_uid;login;ubiname;team;position;round;total_points;score;checkpoints;end_match;time
jWPhzLJGafQDPSoXtnLT6PZfmH2;i4AUjXKnRfuGuHMOaXLP7w;Linden.CC;\N;42;3;0;-1;;0;2025-04-02 18:22:48
jWPhzLJGafQDPSoXtnLT6PZfmH2;NGcBSsHMSq6Z_mvrXsojKg;Mr.Joermungandr;\N;43;3;0;-1;;0;2025-04-02 18:22:48
jWPhzLJGafQDPSoXtnLT6PZfmH2;NTJ0Oob6RhWjQ9D6eGe7WQ;NLBS_;\N;44;3;0;-1;;0;2025-04-02 18:22:48
jWPhzLJGafQDPSoXtnLT6PZfmH2;XtO-pzE0RImUsH-NWjuvQA;knutwest;\N;45;3;0;-1;;0;2025-04-02 18:22:48
jWPhzLJGafQDPSoXtnLT6PZfmH2;sHPPSXb4TRuN50yggB_hIg;xkoshy;\N;46;3;0;-1;;0;2025-04-02 18:22:48
jWPhzLJGafQDPSoXtnLT6PZfmH2;1aAj3epZQO-UAXt43rQoHA;zelibumba;\N;47;3;0;-1;;0;2025-04-02 18:22:48
jWPhzLJGafQDPSoXtnLT6PZfmH2;-PfCgIQZRy6TKWQ2_j0Eww;NuPrime_TM;\N;1;4;1851;46983;3788,13818,19782,27695,37469,41178,45808,46983;0;2025-04-02 18:24:08
jWPhzLJGafQDPSoXtnLT6PZfmH2;cncibHERSXeVpllZONllTA;Rh3torique;\N;2;4;1793;48195;3788,13772,19828,27875,37783,42033,47045,48195;0;2025-04-02 18:24:08
jWPhzLJGafQDPSoXtnLT6PZfmH2;JvRadosZS-SZUPngNn5IYA;Venn.jpg;\N;3;4;1734;47195;3803,13782,19807,27842,37759,41612,46152,47195;0;2025-04-02 18:24:08
jWPhzLJGafQDPSoXtnLT6PZfmH2;mJZx-6H9S6uOl96QKAnZcQ;Bimy..;\N;4;4;1641;47535;3818,13775,19709,28188,38094,41835,46452,47535;0;2025-04-02 18:24:08
jWPhzLJGafQDPSoXtnLT6PZfmH2;Hp6vj6FuTHiHS7xyeZYVmg;Javas..;\N;5;4;1627;47748;3778,13821,19893,28252,38213,42005,46638,47748;0;2025-04-02 18:24:08
jWPhzLJGafQDPSoXtnLT6PZfmH2;N9Gp-WAKQWWEBi0AG63oGQ;Yann.TM;\N;6;4;1583;47918;3802,14232,20388,28618,38453,42227,46832,47918;0;2025-04-02 18:24:08
jWPhzLJGafQDPSoXtnLT6PZfmH2;yRigbMYiSeS2a2vLZIjbTA;InfernoTM.;\N;7;4;1566;47517;3799,13738,19754,27845,37979,41835,46428,47517;0;2025-04-02 18:24:08
jWPhzLJGafQDPSoXtnLT6PZfmH2;lQakLAayTRiyDxvH0CKvEg;Killian_.;\N;8;4;1560;47435;3754,13700,19672,27878,37802,41702,46298,47435;0;2025-04-02 18:24:08
jWPhzLJGafQDPSoXtnLT6PZfmH2;Vq5ZN29fS_mQx8OZSIbdnA;indiedriver;\N;9;4;1509;48902;3789,13778,19791,28268,38229,42623,47725,48902;0;2025-04-02 18:24:08
jWPhzLJGafQDPSoXtnLT6PZfmH2;P5wa0Zj4TGmG2AyT6hi5wg;SparkTheYoofer;\N;10;4;1504;48779;3744,13912,19956,27878,38219,42194,47512,48779;0;2025-04-02 18:24:08
jWPhzLJGafQDPSoXtnLT6PZfmH2;eUoobETZQnaDzkMcunurdA;Marius89..;\N;11;4;1494;47805;3803,13828,19897,27958,38083,41901,46662,47805;0;2025-04-02 18:24:08
jWPhzLJGafQDPSoXtnLT6PZfmH2;jBT0kLm1RLOrAaPEk38wAA;miles.TM;\N;12;4;1488;56244;3803,22575,28583,36835,46707,50512,55165,56244;0;2025-04-02 18:24:08
jWPhzLJGafQDPSoXtnLT6PZfmH2;duzYCzPgSsCSPOosBZJu6w;Liffey.;\N;13;4;1477;47880;3793,13881,19838,28218,38397,42194,46788,47880;0;2025-04-02 18:24:08
jWPhzLJGafQDPSoXtnLT6PZfmH2;0plnfcI8TUSBPRmcgQbI-w;OwlEye;\N;14;4;1456;48036;3903,14034,20066,28595,38572,42322,46942,48036;0;2025-04-02 18:24:08
jWPhzLJGafQDPSoXtnLT6PZfmH2;FlcTcBmzRJ-c4Lxp-Mz3ZQ;DrShnizzle;\N;15;4;1455;48149;3827,13844,19964,28402,38398,42308,47005,48149;0;2025-04-02 18:24:08
jWPhzLJGafQDPSoXtnLT6PZfmH2;V_vWwMxbQqO0GgDYtK3zTg;KNACKII-U.U-;\N;16;4;1453;48158;3804,13935,19981,28512,38608,42442,47025,48158;0;2025-04-02 18:24:08
jWPhzLJGafQDPSoXtnLT6PZfmH2;o5CwDJbNTdu_4Dc67_rg2w;JUT.Harry;\N;17;4;1444;47932;3759,13912,19867,28282,38051,41961,46722,47932;0;2025-04-02 18:24:08
jWPhzLJGafQDPSoXtnLT6PZfmH2;t5IlapErRhyfjWYqBAoVzg;Karlukki;\N;18;4;1417;48859;3798,13734,19805,28132,38236,42532,47655,48859;0;2025-04-02 18:24:08
jWPhzLJGafQDPSoXtnLT6PZfmH2;LASf-NPUSm2VlWOV6W3ybA;mshk_frede;\N;19;4;1409;48831;3739,14107,20754,29308,39338,43208,47762,48831;0;2025-04-02 18:24:08
jWPhzLJGafQDPSoXtnLT6PZfmH2;2F_SzL9qRKeIzJ2GlbgriA;J4K_TM;\N;20;4;1375;47912;3842,13812,19761,28532,38199,42053,46825,47912;0;2025-04-02 18:24:08
jWPhzLJGafQDPSoXtnLT6PZfmH2;uJ6DaJRbRX6riNklD3XqvQ;CatBagasm;\N;21;4;1370;47822;3809,13905,19996,28215,37997,41958,46665,47822;0;2025-04-02 18:24:08
jWPhzLJGafQDPSoXtnLT6PZfmH2;L1y4StxhS0aUGfP_OCoe1Q;xGuull;\N;22;4;1367;47795;3783,13995,20062,28348,38193,41903,46648,47795;0;2025-04-02 18:24:08
jWPhzLJGafQDPSoXtnLT6PZfmH2;2DYnpCx8S-mWnBq0Hy95-g;Kurisu-tina_;\N;23;4;1341;48348;3754,14005,20033,28665,38894,42698,47275,48348;0;2025-04-02 18:24:08
jWPhzLJGafQDPSoXtnLT6PZfmH2;sysKs8ExTw2GkZg8_Q_CZg;Mericle_;\N;24;4;1297;48808;3873,14284,20654,29222,39213,42980,47682,48808;0;2025-04-02 18:24:08
jWPhzLJGafQDPSoXtnLT6PZfmH2;19yViem4SO-1U9RfgLBjIQ;Ban_Mr_Greedy;\N;25;4;1228;48255;3903,13994,20174,28438,38327,42164,47015,48255;0;2025-04-02 18:24:08
jWPhzLJGafQDPSoXtnLT6PZfmH2;qmZlwJ84TIWLyZtTG0kL1g;DingDingDingTM;\N;26;4;1206;48870;3899,14082,20431,28885,39313,43038,47762,48870;0;2025-04-02 18:24:08
jWPhzLJGafQDPSoXtnLT6PZfmH2;3q2MNAJISh6g6O2zCeJ2NA;LeftIsFaster;\N;27;4;1184;48794;3834,13998,20047,28345,38992,42858,47572,48794;0;2025-04-02 18:24:08
jWPhzLJGafQDPSoXtnLT6PZfmH2;LNQuQmpvTRGxqjRXrgMM_Q;Titan_3X;\N;28;4;1156;52383;3814,15008,21178,29728,42078,46091,51145,52383;0;2025-04-02 18:24:08
jWPhzLJGafQDPSoXtnLT6PZfmH2;9Xjt5MYTR1eviSh3mFc1xA;Retoxi;\N;29;4;1150;58584;3958,22975,29202,37708,48319,52348,57315,58584;0;2025-04-02 18:24:08
jWPhzLJGafQDPSoXtnLT6PZfmH2;g99d814yQPOLAAPgV3vISw;Tundil897;\N;30;4;1143;59739;3904,14451,21370,38398,48898,53101,58372,59739;0;2025-04-02 18:24:08
jWPhzLJGafQDPSoXtnLT6PZfmH2;MPvgbR3LT3mw8O7H3iSDVg;Shantiyay;\N;31;4;1130;70637;3784,15361,21502,30065,60277,64253,69378,70637;0;2025-04-02 18:24:08
jWPhzLJGafQDPSoXtnLT6PZfmH2;3QiPnsyzSV-E7OrXhNTZ2A;FighterDE;\N;32;4;1127;64908;3839,14048,20276,28585,53954,58392,63652,64908;0;2025-04-02 18:24:08
jWPhzLJGafQDPSoXtnLT6PZfmH2;XoQlszEDTTGx8uQ7mek_vw;Phosphorescentt;\N;33;4;948;48308;3774,13965,20027,28402,38538,42447,47168,48308;0;2025-04-02 18:24:08
jWPhzLJGafQDPSoXtnLT6PZfmH2;Z4Dl1Gb9QiS_EwV-Mtet5w;HUGH_JAN0S;\N;34;4;938;48367;3773,13795,19783,28148,38643,42378,47228,48367;0;2025-04-02 18:24:08
jWPhzLJGafQDPSoXtnLT6PZfmH2;UcES0KWiTB6NUFJBFp6qFw;singerous.;\N;35;4;845;-1;;0;2025-04-02 18:24:08
jWPhzLJGafQDPSoXtnLT6PZfmH2;U-X3mdQhTbSIaKDTp3QAYw;Funkerberg;\N;36;4;820;61147;3813,21518,28219,37212,49396,54556,59862,61147;0;2025-04-02 18:24:08
jWPhzLJGafQDPSoXtnLT6PZfmH2;QqaYuX9ZQQSoQmPHFIjWGQ;Brind;\N;37;4;560;-1;;0;2025-04-02 18:24:08
jWPhzLJGafQDPSoXtnLT6PZfmH2;hPCnBeJkTt2wVPBrJhJxVg;romac20;\N;38;4;276;64331;4387,17364,24293,33184,53175,57774,63102,64331;0;2025-04-02 18:24:08
jWPhzLJGafQDPSoXtnLT6PZfmH2;F4aNYLSUS4iB3_Td_a4c8Q;Evo.Chris92;\N;39;4;0;-1;;0;2025-04-02 18:24:08
jWPhzLJGafQDPSoXtnLT6PZfmH2;DE3yRs0pQJ-KfDJyFNeazQ;Evo.Palli;\N;40;4;0;-1;;0;2025-04-02 18:24:08
jWPhzLJGafQDPSoXtnLT6PZfmH2;WG1bAmRCQ06uBGW0OSg-bw;HavoccTM;\N;41;4;0;-1;;0;2025-04-02 18:24:08
jWPhzLJGafQDPSoXtnLT6PZfmH2;i4AUjXKnRfuGuHMOaXLP7w;Linden.CC;\N;42;4;0;-1;;0;2025-04-02 18:24:08
jWPhzLJGafQDPSoXtnLT6PZfmH2;NGcBSsHMSq6Z_mvrXsojKg;Mr.Joermungandr;\N;43;4;0;-1;;0;2025-04-02 18:24:08
jWPhzLJGafQDPSoXtnLT6PZfmH2;NTJ0Oob6RhWjQ9D6eGe7WQ;NLBS_;\N;44;4;0;-1;;0;2025-04-02 18:24:08
jWPhzLJGafQDPSoXtnLT6PZfmH2;XtO-pzE0RImUsH-NWjuvQA;knutwest;\N;45;4;0;-1;;0;2025-04-02 18:24:08
jWPhzLJGafQDPSoXtnLT6PZfmH2;sHPPSXb4TRuN50yggB_hIg;xkoshy;\N;46;4;0;-1;;0;2025-04-02 18:24:08
jWPhzLJGafQDPSoXtnLT6PZfmH2;1aAj3epZQO-UAXt43rQoHA;zelibumba;\N;47;4;0;-1;;0;2025-04-02 18:24:08
jWPhzLJGafQDPSoXtnLT6PZfmH2;-PfCgIQZRy6TKWQ2_j0Eww;NuPrime_TM;\N;1;5;2306;47418;3789,13818,19802,28158,37867,41600,46302,47418;0;2025-04-02 18:25:22
jWPhzLJGafQDPSoXtnLT6PZfmH2;cncibHERSXeVpllZONllTA;Rh3torique;\N;2;5;2263;47376;3768,14054,20187,28365,38021,41790,46295,47376;0;2025-04-02 18:25:22
jWPhzLJGafQDPSoXtnLT6PZfmH2;JvRadosZS-SZUPngNn5IYA;Venn.jpg;\N;3;5;2124;47754;3808,13785,19753,28125,37807,41763,46642,47754;0;2025-04-02 18:25:22
jWPhzLJGafQDPSoXtnLT6PZfmH2;Hp6vj6FuTHiHS7xyeZYVmg;Javas..;\N;4;5;2070;47570;3773,13958,20169,28112,38078,41828,46475,47570;0;2025-04-02 18:25:22
jWPhzLJGafQDPSoXtnLT6PZfmH2;yRigbMYiSeS2a2vLZIjbTA;InfernoTM.;\N;5;5;2051;47194;3784,13768,19673,27825,37789,41527,46128,47194;0;2025-04-02 18:25:22
jWPhzLJGafQDPSoXtnLT6PZfmH2;mJZx-6H9S6uOl96QKAnZcQ;Bimy..;\N;6;5;2050;47692;3773,13808,19734,28075,38123,42088,46638,47692;0;2025-04-02 18:25:22
jWPhzLJGafQDPSoXtnLT6PZfmH2;P5wa0Zj4TGmG2AyT6hi5wg;SparkTheYoofer;\N;7;5;1935;47624;3749,13828,19894,27932,38213,42037,46552,47624;0;2025-04-02 18:25:22
jWPhzLJGafQDPSoXtnLT6PZfmH2;LASf-NPUSm2VlWOV6W3ybA;mshk_frede;\N;8;5;1909;47048;3759,13787,19776,27928,37552,41330,45962,47048;0;2025-04-02 18:25:22
jWPhzLJGafQDPSoXtnLT6PZfmH2;N9Gp-WAKQWWEBi0AG63oGQ;Yann.TM;\N;9;5;1900;48380;3774,13728,19699,28085,38906,42788,47308,48380;0;2025-04-02 18:25:22
jWPhzLJGafQDPSoXtnLT6PZfmH2;jBT0kLm1RLOrAaPEk38wAA;miles.TM;\N;10;5;1869;47788;3783,13791,19694,28018,38293,42117,46695,47788;0;2025-04-02 18:25:22
jWPhzLJGafQDPSoXtnLT6PZfmH2;Vq5ZN29fS_mQx8OZSIbdnA;indiedriver;\N;11;5;1860;47918;3773,13832,19873,28475,38312,41982,46785,47918;0;2025-04-02 18:25:22
jWPhzLJGafQDPSoXtnLT6PZfmH2;lQakLAayTRiyDxvH0CKvEg;Killian_.;\N;12;5;1838;54684;3754,20872,26852,35348,45199,49058,53602,54684;0;2025-04-02 18:25:22
jWPhzLJGafQDPSoXtnLT6PZfmH2;eUoobETZQnaDzkMcunurdA;Marius89..;\N;13;5;1832;47978;3814,13998,20047,28335,38384,42200,46858,47978;0;2025-04-02 18:25:22
jWPhzLJGafQDPSoXtnLT6PZfmH2;V_vWwMxbQqO0GgDYtK3zTg;KNACKII-U.U-;\N;14;5;1818;47807;3784,13738,19868,28205,38331,42104,46682,47807;0;2025-04-02 18:25:22
jWPhzLJGafQDPSoXtnLT6PZfmH2;o5CwDJbNTdu_4Dc67_rg2w;JUT.Harry;\N;15;5;1802;47828;3784,13838,19846,28278,38054,41924,46662,47828;0;2025-04-02 18:25:22
jWPhzLJGafQDPSoXtnLT6PZfmH2;FlcTcBmzRJ-c4Lxp-Mz3ZQ;DrShnizzle;\N;16;5;1799;47929;3993,14145,20161,28222,38203,42104,46802,47929;0;2025-04-02 18:25:22
jWPhzLJGafQDPSoXtnLT6PZfmH2;t5IlapErRhyfjWYqBAoVzg;Karlukki;\N;17;5;1790;47798;3839,13871,19857,28195,38342,42115,46728,47798;0;2025-04-02 18:25:22
jWPhzLJGafQDPSoXtnLT6PZfmH2;duzYCzPgSsCSPOosBZJu6w;Liffey.;\N;18;5;1785;48488;3774,13975,20446,28708,38751,42498,47345,48488;0;2025-04-02 18:25:22
jWPhzLJGafQDPSoXtnLT6PZfmH2;2F_SzL9qRKeIzJ2GlbgriA;J4K_TM;\N;19;5;1774;47732;3838,13845,19937,28432,38189,42047,46658,47732;0;2025-04-02 18:25:22
jWPhzLJGafQDPSoXtnLT6PZfmH2;2DYnpCx8S-mWnBq0Hy95-g;Kurisu-tina_;\N;20;5;1761;47685;3738,13685,19739,27908,38086,41954,46612,47685;0;2025-04-02 18:25:22
jWPhzLJGafQDPSoXtnLT6PZfmH2;0plnfcI8TUSBPRmcgQbI-w;OwlEye;\N;21;5;1753;48738;3818,13945,19886,28245,38489,42214,47465,48738;0;2025-04-02 18:25:22
jWPhzLJGafQDPSoXtnLT6PZfmH2;uJ6DaJRbRX6riNklD3XqvQ;CatBagasm;\N;22;5;1702;48031;3794,13858,19844,28055,38362,42357,46945,48031;0;2025-04-02 18:25:22
jWPhzLJGafQDPSoXtnLT6PZfmH2;L1y4StxhS0aUGfP_OCoe1Q;xGuull;\N;23;5;1694;48054;3759,14021,20082,28448,38484,42268,46955,48054;0;2025-04-02 18:25:22
jWPhzLJGafQDPSoXtnLT6PZfmH2;sysKs8ExTw2GkZg8_Q_CZg;Mericle_;\N;24;5;1619;48318;3848,13938,19933,28355,38449,42484,47248,48318;0;2025-04-02 18:25:22
jWPhzLJGafQDPSoXtnLT6PZfmH2;19yViem4SO-1U9RfgLBjIQ;Ban_Mr_Greedy;\N;25;5;1528;48643;3908,14057,20183,28852,38817,42660,47442,48643;0;2025-04-02 18:25:22
jWPhzLJGafQDPSoXtnLT6PZfmH2;qmZlwJ84TIWLyZtTG0kL1g;DingDingDingTM;\N;26;5;1494;50634;3834,14087,20327,28912,39004,43760,49118,50634;0;2025-04-02 18:25:22
jWPhzLJGafQDPSoXtnLT6PZfmH2;3q2MNAJISh6g6O2zCeJ2NA;LeftIsFaster;\N;27;5;1466;53119;3879,16073,23098,31328,42037,46412,51787,53119;0;2025-04-02 18:25:22
jWPhzLJGafQDPSoXtnLT6PZfmH2;g99d814yQPOLAAPgV3vISw;Tundil897;\N;28;5;1434;50369;3844,14042,20398,29233,39753,43802,48964,50369;0;2025-04-02 18:25:22
jWPhzLJGafQDPSoXtnLT6PZfmH2;LNQuQmpvTRGxqjRXrgMM_Q;Titan_3X;\N;29;5;1432;55109;3853,14512,20711,29185,44887,48891,53875,55109;0;2025-04-02 18:25:22
jWPhzLJGafQDPSoXtnLT6PZfmH2;MPvgbR3LT3mw8O7H3iSDVg;Shantiyay;\N;30;5;1424;49690;3783,14448,20837,29502,39698,43534,48468,49690;0;2025-04-02 18:25:22
jWPhzLJGafQDPSoXtnLT6PZfmH2;9Xjt5MYTR1eviSh3mFc1xA;Retoxi;\N;31;5;1424;56828;3992,22012,28244,36592,46606,50695,55642,56828;0;2025-04-02 18:25:22
jWPhzLJGafQDPSoXtnLT6PZfmH2;3QiPnsyzSV-E7OrXhNTZ2A;FighterDE;\N;32;5;1412;52146;7219,17348,23583,32025,42028,46068,50935,52146;0;2025-04-02 18:25:22
jWPhzLJGafQDPSoXtnLT6PZfmH2;XoQlszEDTTGx8uQ7mek_vw;Phosphorescentt;\N;33;5;1252;48542;3834,14091,20146,28495,38682,42687,47382,48542;0;2025-04-02 18:25:22
jWPhzLJGafQDPSoXtnLT6PZfmH2;Z4Dl1Gb9QiS_EwV-Mtet5w;HUGH_JAN0S;\N;34;5;1250;48424;3773,13855,19863,28402,38718,42465,47245,48424;0;2025-04-02 18:25:22
jWPhzLJGafQDPSoXtnLT6PZfmH2;U-X3mdQhTbSIaKDTp3QAYw;Funkerberg;\N;35;5;1092;58412;3884,14293,21023,31263,43766,52007,57108,58412;0;2025-04-02 18:25:22
jWPhzLJGafQDPSoXtnLT6PZfmH2;UcES0KWiTB6NUFJBFp6qFw;singerous.;\N;36;5;845;-1;;0;2025-04-02 18:25:22
jWPhzLJGafQDPSoXtnLT6PZfmH2;QqaYuX9ZQQSoQmPHFIjWGQ;Brind;\N;37;5;840;54586;3884,14892,21066,29448,43897,48100,53285,54586;0;2025-04-02 18:25:22
jWPhzLJGafQDPSoXtnLT6PZfmH2;hPCnBeJkTt2wVPBrJhJxVg;romac20;\N;38;5;276;-1;;0;2025-04-02 18:25:22
jWPhzLJGafQDPSoXtnLT6PZfmH2;YPIkOExNRMu3m46eFVqAEg;WeLoveDrumABass;\N;39;5;0;-1;;0;2025-04-02 18:25:22
jWPhzLJGafQDPSoXtnLT6PZfmH2;F4aNYLSUS4iB3_Td_a4c8Q;Evo.Chris92;\N;40;5;0;-1;;0;2025-04-02 18:25:22
jWPhzLJGafQDPSoXtnLT6PZfmH2;DE3yRs0pQJ-KfDJyFNeazQ;Evo.Palli;\N;41;5;0;-1;;0;2025-04-02 18:25:22
jWPhzLJGafQDPSoXtnLT6PZfmH2;WG1bAmRCQ06uBGW0OSg-bw;HavoccTM;\N;42;5;0;-1;;0;2025-04-02 18:25:22
jWPhzLJGafQDPSoXtnLT6PZfmH2;i4AUjXKnRfuGuHMOaXLP7w;Linden.CC;\N;43;5;0;-1;;0;2025-04-02 18:25:22
jWPhzLJGafQDPSoXtnLT6PZfmH2;NGcBSsHMSq6Z_mvrXsojKg;Mr.Joermungandr;\N;44;5;0;-1;;0;2025-04-02 18:25:22
jWPhzLJGafQDPSoXtnLT6PZfmH2;NTJ0Oob6RhWjQ9D6eGe7WQ;NLBS_;\N;45;5;0;-1;;0;2025-04-02 18:25:22
jWPhzLJGafQDPSoXtnLT6PZfmH2;XtO-pzE0RImUsH-NWjuvQA;knutwest;\N;46;5;0;-1;;0;2025-04-02 18:25:22
jWPhzLJGafQDPSoXtnLT6PZfmH2;sHPPSXb4TRuN50yggB_hIg;xkoshy;\N;47;5;0;-1;;0;2025-04-02 18:25:22
jWPhzLJGafQDPSoXtnLT6PZfmH2;1aAj3epZQO-UAXt43rQoHA;zelibumba;\N;48;5;0;-1;;0;2025-04-02 18:25:22
jWPhzLJGafQDPSoXtnLT6PZfmH2;cncibHERSXeVpllZONllTA;Rh3torique;\N;1;6;2748;47033;3783,13798,19857,27892,37668,41385,45968,47033;0;2025-04-02 18:26:42
jWPhzLJGafQDPSoXtnLT6PZfmH2;-PfCgIQZRy6TKWQ2_j0Eww;NuPrime_TM;\N;2;6;2664;47848;3823,13861,19857,28615,38283,42085,46745,47848;0;2025-04-02 18:26:42
jWPhzLJGafQDPSoXtnLT6PZfmH2;JvRadosZS-SZUPngNn5IYA;Venn.jpg;\N;3;6;2624;46922;3808,13802,19772,28082,37703,41316,45862,46922;0;2025-04-02 18:26:42
jWPhzLJGafQDPSoXtnLT6PZfmH2;yRigbMYiSeS2a2vLZIjbTA;InfernoTM.;\N;4;6;2494;47319;3764,13704,19662,28185,37821,41532,46195,47319;0;2025-04-02 18:26:42
jWPhzLJGafQDPSoXtnLT6PZfmH2;mJZx-6H9S6uOl96QKAnZcQ;Bimy..;\N;5;6;2481;47365;3803,13838,19809,27978,37924,41685,46278,47365;0;2025-04-02 18:26:42
jWPhzLJGafQDPSoXtnLT6PZfmH2;Hp6vj6FuTHiHS7xyeZYVmg;Javas..;\N;6;6;2479;47448;3773,13861,20048,28272,37933,41762,46345,47448;0;2025-04-02 18:26:42
jWPhzLJGafQDPSoXtnLT6PZfmH2;LASf-NPUSm2VlWOV6W3ybA;mshk_frede;\N;7;6;2308;47464;3717,13712,19661,28175,38023,41821,46388,47464;0;2025-04-02 18:26:42
jWPhzLJGafQDPSoXtnLT6PZfmH2;Vq5ZN29fS_mQx8OZSIbdnA;indiedriver;\N;8;6;2280;47438;3749,13752,19739,27881,37793,41592,46278,47438;0;2025-04-02 18:26:42
jWPhzLJGafQDPSoXtnLT6PZfmH2;P5wa0Zj4TGmG2AyT6hi5wg;SparkTheYoofer;\N;9;6;2279;48413;3733,13805,19853,28205,38283,42078,47172,48413;0;2025-04-02 18:26:42
jWPhzLJGafQDPSoXtnLT6PZfmH2;jBT0kLm1RLOrAaPEk38wAA;miles.TM;\N;10;6;2250;47570;3768,13751,19679,27842,38051,41958,46485,47570;0;2025-04-02 18:26:42
jWPhzLJGafQDPSoXtnLT6PZfmH2;2F_SzL9qRKeIzJ2GlbgriA;J4K_TM;\N;11;6;2244;47288;3813,13845,19862,28058,37574,41478,46188,47288;0;2025-04-02 18:26:42
jWPhzLJGafQDPSoXtnLT6PZfmH2;lQakLAayTRiyDxvH0CKvEg;Killian_.;\N;12;6;2228;47544;3774,13851,19823,28072,37839,41728,46395,47544;0;2025-04-02 18:26:42
jWPhzLJGafQDPSoXtnLT6PZfmH2;2DYnpCx8S-mWnBq0Hy95-g;Kurisu-tina_;\N;13;6;2216;47304;3763,13692,19697,27695,37784,41547,46232,47304;0;2025-04-02 18:26:42
jWPhzLJGafQDPSoXtnLT6PZfmH2;V_vWwMxbQqO0GgDYtK3zTg;KNACKII-U.U-;\N;14;6;2191;47645;3828,13862,20043,28418,38197,41893,46508,47645;0;2025-04-02 18:26:42
jWPhzLJGafQDPSoXtnLT6PZfmH2;eUoobETZQnaDzkMcunurdA;Marius89..;\N;15;6;2183;48308;3888,13937,19973,28265,38662,42502,47198,48308;0;2025-04-02 18:26:42
jWPhzLJGafQDPSoXtnLT6PZfmH2;N9Gp-WAKQWWEBi0AG63oGQ;Yann.TM;\N;16;6;2182;51532;3779,13795,19831,28235,41163,45244,50312,51532;0;2025-04-02 18:26:42
jWPhzLJGafQDPSoXtnLT6PZfmH2;duzYCzPgSsCSPOosBZJu6w;Liffey.;\N;17;6;2150;47690;3744,13791,19801,28065,37989,41952,46572,47690;0;2025-04-02 18:26:42
jWPhzLJGafQDPSoXtnLT6PZfmH2;o5CwDJbNTdu_4Dc67_rg2w;JUT.Harry;\N;18;6;2134;48526;3779,13998,20044,28652,38393,42450,47312,48526;0;2025-04-02 18:26:42
jWPhzLJGafQDPSoXtnLT6PZfmH2;FlcTcBmzRJ-c4Lxp-Mz3ZQ;DrShnizzle;\N;19;6;2126;48632;4024,14878,21083,29165,38999,42915,47555,48632;0;2025-04-02 18:26:42
jWPhzLJGafQDPSoXtnLT6PZfmH2;t5IlapErRhyfjWYqBAoVzg;Karlukki;\N;20;6;2098;48944;3799,13758,19762,29138,39332,43261,47872,48944;0;2025-04-02 18:26:42
jWPhzLJGafQDPSoXtnLT6PZfmH2;0plnfcI8TUSBPRmcgQbI-w;OwlEye;\N;21;6;2057;49274;3859,14075,20754,29475,39404,43398,48092,49274;0;2025-04-02 18:26:42
jWPhzLJGafQDPSoXtnLT6PZfmH2;uJ6DaJRbRX6riNklD3XqvQ;CatBagasm;\N;22;6;1982;53740;3784,14492,20692,28988,43961,47944,52605,53740;0;2025-04-02 18:26:42
jWPhzLJGafQDPSoXtnLT6PZfmH2;sysKs8ExTw2GkZg8_Q_CZg;Mericle_;\N;23;6;1936;48811;3854,13818,19962,28838,38762,42713,47662,48811;0;2025-04-02 18:26:42
jWPhzLJGafQDPSoXtnLT6PZfmH2;19yViem4SO-1U9RfgLBjIQ;Ban_Mr_Greedy;\N;24;6;1813;51361;3924,14311,20869,29272,39807,43712,49019,51361;0;2025-04-02 18:26:42
jWPhzLJGafQDPSoXtnLT6PZfmH2;qmZlwJ84TIWLyZtTG0kL1g;DingDingDingTM;\N;25;6;1782;50175;3794,14814,21215,29855,40187,44177,49015,50175;0;2025-04-02 18:26:42
jWPhzLJGafQDPSoXtnLT6PZfmH2;3q2MNAJISh6g6O2zCeJ2NA;LeftIsFaster;\N;26;6;1766;49424;3879,14298,20512,28838,39448,43307,48142,49424;0;2025-04-02 18:26:42
jWPhzLJGafQDPSoXtnLT6PZfmH2;LNQuQmpvTRGxqjRXrgMM_Q;Titan_3X;\N;27;6;1726;49546;3853,14102,20296,28962,39453,43191,48265,49546;0;2025-04-02 18:26:42
jWPhzLJGafQDPSoXtnLT6PZfmH2;3QiPnsyzSV-E7OrXhNTZ2A;FighterDE;\N;28;6;1724;48835;3858,13925,20231,28825,38993,42742,47572,48835;0;2025-04-02 18:26:42
jWPhzLJGafQDPSoXtnLT6PZfmH2;MPvgbR3LT3mw8O7H3iSDVg;Shantiyay;\N;29;6;1721;49469;3779,13884,19999,28415,38654,42738,47967,49469;0;2025-04-02 18:26:42
jWPhzLJGafQDPSoXtnLT6PZfmH2;9Xjt5MYTR1eviSh3mFc1xA;Retoxi;\N;30;6;1715;50028;3864,14388,20471,29829,40393,44254,48922,50028;0;2025-04-02 18:26:42
jWPhzLJGafQDPSoXtnLT6PZfmH2;g99d814yQPOLAAPgV3vISw;Tundil897;\N;31;6;1712;60689;3827,14038,20521,35378,50118,54187,59334,60689;0;2025-04-02 18:26:42
jWPhzLJGafQDPSoXtnLT6PZfmH2;L1y4StxhS0aUGfP_OCoe1Q;xGuull;\N;32;6;1694;-1;;0;2025-04-02 18:26:42
jWPhzLJGafQDPSoXtnLT6PZfmH2;XoQlszEDTTGx8uQ7mek_vw;Phosphorescentt;\N;33;6;1590;48479;3833,14095,20192,28638,38538,42458,47272,48479;0;2025-04-02 18:26:42
