map_uid;login;ubiname;team;position;round;total_points;score;checkpoints;end_match;time
vjyNNUu997cC5PW8e3x7Y9RsAF0;XoQlszEDTTGx8uQ7mek_vw;Phosphorescentt;\N;20;2;632;49598;2843,7887,10543,15073,20384,23990,30187,37108,43909,49598;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;Vq5ZN29fS_mQx8OZSIbdnA;indiedriver;\N;21;2;630;49005;2853,7723,10248,14888,20202,23885,30046,36573,43486,49005;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;FlcTcBmzRJ-c4Lxp-Mz3ZQ;DrShnizzle;\N;22;2;629;49208;2872,7882,10604,15144,20662,24264,30392,36800,43777,49208;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;_4Q2ro7-RjyVyajKo56nLA;DamnedLight;\N;23;2;608;49012;2858,7737,10439,14963,20279,23832,29864,36664,43453,49012;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;Ba3czhCLQQ-zFTr52XBc5w;Sampler.4PF;\N;24;2;604;49358;2843,7994,10604,15248,20578,24432,30508,37279,43937,49358;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;JXk3W_WIRhOuYP9gxsRBOg;Mince.AZ;\N;25;2;603;51328;2877,7817,10487,15054,20703,24374,30788,37848,44951,51328;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;o6R6oiSaQF-bUrczGVMJmg;br4MMO;\N;26;2;601;48972;2872,7807,10488,15227,20783,24416,30568,36906,43444,48972;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;CNke8VXZSQiAh3r4D5Nc3g;Mayonnaisius;\N;27;2;597;49509;2873,7745,10328,14863,20108,23726,29994,36334,43848,49509;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;cFBY1K6TTwyFD4bRkze34g;woujo;\N;28;2;578;49284;2869,7730,10328,14933,20207,24065,30494,37059,43828,49284;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;6QpOwYMWS52kbWmfR06q-Q;Jellso_;\N;29;2;569;52702;2853,7770,10416,14943,20379,23979,32593,40451,47363,52702;0;2025-04-16 18:20:47
